AbilityID	GOID	AbilityName	isCastAble	CastTime	CastAnimStart	CastAnimMid	CastAnimEnd	TargetAnim	ValueFrom	ValueTo	isBuff	BuffTime
625	-2146843648	NPCWeaklingPenaltyAbility	false									
626	-2146842624	NPCToughPenaltyAbility	false									
627	-2146841600	NPCDetectionAbility	false									
628	-2146840576	ConcentrateAbility	false									
629	-2146839552	InvisibilityImpartedAbility	false									
630	-2146838528	NPCVirusBlindDoNotUseAbility	false									
631	-2146837504	None	false									
632	-2146836480	None	false									
633	-2146835456	NPCWolfAttack4Ability	false									
634	-2146834432	NPCWolfAttack1Ability	false									
635	-2146833408	NPCWolfAttack2Ability	false									
636	-2146832384	NPCWolfAttack3Ability	false									
637	-2146831360	ConsistencyAbility	false									
638	-2146830336	DetectAbility	false									
639	-2146829312	DisguiseDurationAbility	false									
640	-2146828288	SecuritySystemsAbility	false									
641	-2146827264	MapDownloadingAbility	false									
642	-2146826240	AnalyzeWeaknessAbility	false									
643	-2146825216	ComputerHackingAbility	false									
644	-2146824192	InvisDurationAbility	false									
645	-2146823168	LockPickingAbility	false									
646	-2146822144	SixthSensingAbility	false									
647	-2146821120	TauntAbility	false									
648	-2146820096	StabilityLossReductionAbility	false									
649	-2146819072	CodeWritingAbility	false									
650	-2146818048	ItemDecompilingAbility	false									
651	-2146817024	ItemCompilingAbility	false									
652	-2146816000	ApparelCraftingAbility	false									
653	-2146814976	AbilityCraftingAbility	false									
654	-2146813952	ToolCraftingAbility	false									
655	-2146812928	WeaponCraftingAbility	false									
656	-2146811904	UpgradeCraftingAbility	false									
657	-2146810880	NPCMinorTacticBoostAbility	false									
658	-2146809856	NPCMediumTacticBoostAbility	false									
659	-2146808832	PillConditionSweep1Ability	false									
660	-2146807808	StableMezAbility	false									
661	-2146806784	NPCPenaltyBaseAbility	false									
662	-2146805760	NPCDisguiseAbility	false									
663	-2146804736	DazeEffectAbility	false									
664	-2146803712	StaggeredEffectAbility	false									
665	-2146802688	OffBalanceEffectAbility	false									
666	-2146801664	None	false									
667	-2146800640	None	false									
668	-2146799616	None	false									
669	-2146798592	None	false									
670	-2146797568	CombatEffectAbility	false									
671	-2146796544	SittingEffectAbility	false									
672	-2146795520	PillBolsterHealth1Ability	false									
673	-2146794496	PillBolsterHealth4Ability	false									
674	-2146793472	Antibiotic1Ability	false									
675	-2146792448	Antibiotic2Ability	false									
676	-2146791424	Antibiotic3Ability	false									
677	-2146790400	Antibiotic4Ability	false									
678	-2146789376	Antibiotic5Ability	false									
679	-2146788352	None	false									
680	-2146787328	None	false									
681	-2146786304	ISDrainTargetAbility	false									
682	-2146785280	aaVirusDamage1Ability	false									
683	-2146784256	aaVirusEnhacedDamageAbility	false									
684	-2146783232	aaLogicCannonAbility	false									
685	-2146782208	aaHeal1Ability	false									
686	-2146781184	aaHeal2Ability	false									
687	-2146780160	aaMeleeMove1	false									
688	-2146779136	aaMeleeMove2	false									
689	-2146778112	aaRangeMove1	false									
690	-2146777088	aaRangeMove2	false									
691	-2146776064	aaSneakAttack	false									
692	-2146775040	DeflectBullets1EffectAbility	false									
693	-2146774016	DeflectVirus1EffectAbility	false									
694	-2146772992	StaticField1EffectAbility	false									
695	-2146771968	CombatAura1EffectAbility	false									
696	-2146770944	CombatAura2EffectAbility	false									
697	-2146769920	CodeShaperEffectAbility	false									
698	-2146768896	ProxyTechnicianEffectAbility	false									
699	-2146767872	DaemonBoostEffectAbility	false									
700	-2146766848	DaemonBoost2EffectAbility	false									
701	-2146765824	Miasma1EffectAbility	false									
702	-2146764800	aaDOT1	false									
703	-2146763776	LocateDataNodeSkillAbility	false									
704	-2146762752	TapDataNodeSkillAbility	false									
705	-2146761728	RepairBonusAbility	false									
706	-2146760704	CompileSkillAbility	false									
707	-2146759680	DecompileSkillAbility	false									
708	-2146758656	RepairSkillAbility	false									
709	-2146757632	CryptographySkillAbility	false									
710	-2146756608	NullTargetAbility	false									
711	-2146755584	aaHealPillAbility	false									
712	-2146754560	NPCHealthBoostAbility	false									
713	-2146753536	aaRoot1Ability	false									
714	-2146752512	NPCAssassinAbility	false									
715	-2146751488	PVPEffectAbility	false									
716	-2146750464	HealInhaler1Ability	false									
717	-2146749440	HealInhaler2Ability	false									
718	-2146748416	HealInhaler3Ability	false									
719	-2146747392	HealInhaler4Ability	false									
720	-2146746368	HealInhaler5Ability	false									
721	-2146745344	PVPFlipperAbility	false									
722	-2146744320	NPCChainFlameAbility	false									
723	-2146743296	NPCChainFlameTriggerAbility	false									
724	-2146742272	NPCChainFlameEffectAbility	false									
725	-2146741248	NPCMorpheusSpeechAbility	false									
726	-2146740224	None	false									
727	-2146739200	None	false									
728	-2146738176	None	false									
729	-2146737152	None	false									
730	-2146736128	None	false									
731	-2146735104	None	false									
732	-2146734080	None	false									
733	-2146733056	None	false									
734	-2146732032	ControlImmunityTimerAbility	false									
735	-2146731008	PVPFlipper2Ability	false									
736	-2146729984	PVPFlipper3Ability	false									
737	-2146728960	None	false									
738	-2146727936	None	false									
739	-2146726912	None	false									
740	-2146725888	aaAntibioticPillAbility	false									
741	-2146724864	NPCAbilityCraftingAbility	false									
742	-2146723840	NPCAikidoCombatTacticsAbility	false									
743	-2146722816	NPCAikidoDamageAbility	false									
744	-2146721792	NPCAimmedShotDamageAbility	false									
745	-2146720768	NPCAimmedShotTacticsAbility	false									
746	-2146719744	NPCAllAbilityLevelsAbility	false									
747	-2146718720	NPCAnalyzeWeaknessAbility	false									
748	-2146717696	NPCApparelCraftingAbility	false									
749	-2146716672	NPCBeliefAttributeAbility	false									
750	-2146715648	NPCBlockTacticsAbility	false									
751	-2146714624	NPCBuffAreaRadiusAbility	false									
752	-2146713600	NPCBurstDamageAbility	false									
753	-2146712576	NPCBurstTacticsAbility	false									
754	-2146711552	NPCCodeWritingAbility	false									
755	-2146710528	NPCCombatTacticsAbility	false									
756	-2146709504	NPCCompileSkillAbility	false									
757	-2146708480	NPCComputerHackingAbility	false									
758	-2146707456	NPCConcentrationAbility	false									
759	-2146706432	NPCConsistencyAbility	false									
760	-2146705408	NPCCraftingCostDiscountAbility	false									
761	-2146704384	NPCCryptographySkillAbility	false									
762	-2146703360	NPCCurrentHealthAbility	false									
763	-2146702336	NPCCurrentInnerstrengthAbility	false									
764	-2146701312	NPCDamageAgainstVulnerabilityAbility	false									
765	-2146700288	NPCDamageResistanceAbility	false									
766	-2146699264	NPCDebuffAreaRadiusAbility	false									
767	-2146698240	NPCDecompileSkillAbility	false									
768	-2146697216	NPCDetectAbility	false									
769	-2146696192	NPCDeterminationAbility	false									
770	-2146695168	NPCDisguiseDurationAbility	false									
771	-2146694144	NPCDodgeAbility	false									
772	-2146693120	NPCEvadeInterlockAbility	false									
773	-2146692096	NPCFocusAttributeAbility	false									
774	-2146691072	NPCForceCombatAbility	false									
775	-2146690048	NPCGrabDamageAbility	false									
776	-2146689024	NPCGrabGunDamageAbility	false									
777	-2146688000	NPCGrabGunTacticsAbility	false									
778	-2146686976	NPCGrabTacticsAbility	false									
779	-2146685952	NPCHandGunCombatTacticsAbility	false									
780	-2146684928	NPCHandGunDamageAbility	false									
781	-2146683904	NPCHealDamageAbility	false									
782	-2146682880	NPCHealthRegenRateAbility	false									
783	-2146681856	NPCHealthSitRegenRateAbility	false									
784	-2146680832	NPCHealthStandRegenRateAbility	false									
785	-2146679808	NPCInnerstrengthCostModifierAbility	false									
786	-2146678784	NPCInnerstrengthRegenRateAbility	false									
787	-2146677760	NPCInnerstrengthSitRegenRateAbility	false									
788	-2146676736	NPCInnerstrengthStandRegenRateAbility	false									
789	-2146675712	NPCInvisDurationAbility	false									
790	-2146674688	NPCInvokedBuffTimesAbility	false									
791	-2146673664	NPCInvokedDebuffTimesAbility	false									
792	-2146672640	NPCISDrainTargetAbility	false									
793	-2146671616	NPCItemCompilingAbility	false									
794	-2146670592	NPCItemDecompilingAbility	false									
795	-2146669568	NPCJumpAbility	false									
796	-2146668544	NPCKarateCombatTacticsAbility	false									
797	-2146667520	NPCKarateDamageAbility	false									
798	-2146666496	NPCKungFuCombatTacticsAbility	false									
799	-2146665472	NPCKungFuDamageAbility	false									
800	-2146664448	NPCLocateDataNodeSkillAbility	false									
801	-2146663424	NPCLockPickingAbility	false									
802	-2146662400	NPCMapDownloadingAbility	false									
803	-2146661376	NPCMaxBuffBufferAbility	false									
804	-2146660352	NPCMaxHealthAbility	false									
805	-2146659328	NPCMaxInnerstrengthAbility	false									
806	-2146658304	NPCMeleeCombatTacticsAbility	false									
807	-2146657280	NPCMeleeDamageResistanceAbility	false									
808	-2146656256	NPCMeleePhysicalDamageAbility	false									
809	-2146655232	NPCMovementSpeedAbility	false									
810	-2146654208	NPCNoiseLevelBuffTargetAbility	false									
811	-2146653184	NPCNullTargetAbility	false									
812	-2146652160	NPCPerceptionAbility	false									
813	-2146651136	NPCPowerDamageAbility	false									
814	-2146650112	NPCPowerGunDamageAbility	false									
815	-2146649088	NPCPowerGunTacticsAbility	false									
816	-2146648064	NPCPowerTacticsAbility	false									
817	-2146647040	NPCRangeCombatTacticsAbility	false									
818	-2146646016	NPCRangedDamageResistanceAbility	false									
819	-2146644992	NPCRangePhysicalDamageAbility	false									
820	-2146643968	NPCReasonAbility	false									
821	-2146642944	NPCRepairBonusAbility	false									
822	-2146641920	NPCRepairSkillAbility	false									
823	-2146640896	NPCRetaliateDamageAbility	false									
824	-2146639872	NPCRetaliateTacticsAbility	false									
825	-2146638848	NPCRifleCombatTacticsAbility	false									
826	-2146637824	NPCRifleDamageAbility	false									
827	-2146636800	NPCRippleMagBuffTargetAbility	false									
828	-2146635776	NPCSecuritySystemsAbility	false									
829	-2146634752	NPCSignalProtectionAbility	false									
830	-2146633728	NPCSixthSensingAbility	false									
831	-2146632704	NPCSneakAttackDetectionAbility	false									
832	-2146631680	NPCSpeedDamageAbility	false									
833	-2146630656	NPCSpeedGunDamageAbility	false									
834	-2146629632	NPCSpeedGunTacticsAbility	false									
835	-2146628608	NPCSpeedTacticsAbility	false									
836	-2146627584	NPCStabilityLossReductionAbility	false									
837	-2146626560	NPCStealthAbility	false									
838	-2146625536	NPCStealthDamageAbility	false									
839	-2146624512	NPCStealthDamageResistanceAbility	false									
840	-2146623488	NPCStealthDetectionAbility	false									
841	-2146622464	NPCSubmachineGunCombatTacticsAbility	false									
842	-2146621440	NPCSubmachineGunDamageAbility	false									
843	-2146620416	NPCSuperJumpAbility	false									
844	-2146619392	NPCTacticISCostModifierAbility	false									
845	-2146618368	NPCTapDataNodeSkillAbility	false									
846	-2146617344	NPCToolCraftingAbility	false									
847	-2146616320	NPCUpgradeCraftingAbility	false									
848	-2146615296	NPCViralDamageAbility	false									
849	-2146614272	NPCViralDeflectionAbility	false									
850	-2146613248	NPCViralResistanceAbility	false									
851	-2146612224	NPCViralTransmissionAbility	false									
852	-2146611200	NPCVitalityAttributeAbility	false									
853	-2146610176	NPCVulnerabilityDurationModifierAbility	false									
854	-2146609152	NPCVulnerabilityGenerationPercentAbility	false									
855	-2146608128	NPCWeaponCraftingAbility	false									
856	-2146607104	None	false									
857	-2146606080	None	false									
858	-2146605056	None	false									
859	-2146604032	None	false									
860	-2146603008	TechniqueAbility	false									
861	-2146601984	BalanceAbility	false									
862	-2146600960	BalanceEffectAbility	false									
863	-2146599936	Event1_1Neo1Ability	false									
864	-2146598912	Event1_1Neo2Ability	false									
865	-2146597888	Event1_1Neo3Ability	false									
866	-2146596864	Event1_1Neo4Ability	false									
