AbilityID;GOID;AbilityName;isCastAble;CastTime;CastAnimStart;CastAnimMid;CastAnimEnd;ActivationFX;ValueFrom;ValueTo;isBuff;BuffTime;executionFX
271;-2147206144;IronBodyAbility;False;0;a5000028;a5000028;a6000028;671090899;40;0;False;0;0
272;-2147205120;SereneCalmAbility;False;0;a5000028;a5000028;a6000028;671090897;0;0;False;0;0
273;-2147204096;CounterThrowAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
274;-2147203072;MakiOtoshiAbility;False;0;a5000028;a5000028;a6000028;0;-60;0;False;0;0
275;-2147202048;ProgrammerAbility;False;0;a5000028;a5000028;a6000028;0;10;0;False;0;0
276;-2147201024;DecompileItemsAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
277;-2147200000;CompileAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
278;-2147198976;WickedAimAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
279;-2147197952;DeadlyThrowAbility;True;2;a5000028;a5000028;a6000028;0;0;0;False;0;0
280;-2147196928;CripplingThrowAbility;True;2;a5000028;a5000028;a6000028;0;0;0;False;0;0
281;-2147195904;WoundingThrowAbility;True;2;a5000028;a5000028;a6000028;0;0;0;False;0;0
282;-2147194880;BlindingThrowAbility;True;2;a5000028;a5000028;a6000028;0;0;0;False;0;0
283;-2147193856;KnifeThrowerAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
284;-2147192832;ImprovedSneakAttackAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
285;-2147191808;AssassinAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
286;-2147190784;SneakAttackSpinThrowAbility;False;0;a5000028;a5000028;a6000028;0;80;0;False;0;0
287;-2147189760;SneakAttackSuplexAbility;False;0;a5000028;a5000028;a6000028;0;17;0;False;0;0
288;-2147188736;SneakAttackTopsyTurvyAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
289;-2147187712;SneakAttackPuntAbility;False;0;a5000028;a5000028;a6000028;0;20;0;False;0;0
290;-2147186688;ShadowAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
291;-2147185664;DesperateSpeedAbility;False;0;a5000028;a5000028;a6000028;0;20;0;False;0;0
292;-2147184640;EscapeCartwheelAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
293;-2147183616;StealthCountermeasuresAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
294;-2147182592;ShiftyTechniqueAbility;True;2;a5000028;a5000028;a6000028;0;0;0;False;0;0
295;-2147181568;CannyStrikeAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
296;-2147180544;AikidoSpinClayPigeonAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
297;-2147179520;CryptographyAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
298;-2147178496;DetectionAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;671088893
299;-2147177472;SuspiciousCynic;False;0;a5000028;a5000028;a6000028;0;3;0;False;0;0
300;-2147176448;TrueBeliever;False;0;a5000028;a5000028;a6000028;0;3;0;False;0;0
301;-2147175424;TroubledIntellectual;False;0;a5000028;a5000028;a6000028;0;3;0;False;0;0
302;-2147174400;NewAgeHippy;False;0;a5000028;a5000028;a6000028;0;3;0;False;0;0
303;-2147173376;FanaticSelfImprover;False;0;a5000028;a5000028;a6000028;0;3;0;False;0;0
304;-2147172352;DevotedAscetic;False;0;a5000028;a5000028;a6000028;0;3;0;False;0;0
305;-2147171328;LunaticFringe;False;0;a5000028;a5000028;a6000028;0;3;0;False;0;0
306;-2147170304;InquisitiveGenius;False;0;a5000028;a5000028;a6000028;0;3;0;False;0;0
307;-2147169280;SecludedIntrovert;False;0;a5000028;a5000028;a6000028;0;3;0;False;0;0
308;-2147168256;DetachedSpectator;False;0;a5000028;a5000028;a6000028;0;3;0;False;0;0
309;-2147167232;StandOffAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
310;-2147166208;ArbalestAbility;False;0;a5000028;a5000028;a6000028;0;1;0;False;0;0
311;-2147165184;LogicBlast4Ability;True;2;a5000028;a5000028;a6000028;671089088;0;0;False;0;0
312;-2147164160;LogicBlast5Ability;True;2;a5000028;a5000028;a6000028;671091201;0;0;False;0;0
313;-2147163136;LogicCannon1Ability;True;8;a5000028;a5000028;a6000028;671089064;0;0;False;0;0
314;-2147162112;UpgradeAttacksAbility;True;2;a5000028;a5000028;a6000028;671088878;0;0;False;0;0
315;-2147161088;Stun1Ability;True;4;a5000028;a5000028;a6000028;671090948;0;0;False;0;0
316;-2147160064;DodgeAbility;False;0;a5000028;a5000028;a6000028;0;0;32767;False;0;0
317;-2147159040;PotencyAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
318;-2147158016;UpgradeArtistAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
319;-2147156992;PersonalFirewall2Ability;True;2;a5000028;a5000028;a6000028;671089004;80;0;False;0;0
320;-2147155968;NegativeConditionSweep1Ability;True;2;a5000028;a5000028;a6000028;671089036;18;0;False;0;0
321;-2147154944;Efficiency1Ability;True;2;a5000028;a5000028;a6000028;671090645;15;0;False;0;0
322;-2147153920;BolsterHealth2Ability;True;2;a5000028;a5000028;a6000028;671088752;0;0;False;0;0
323;-2147152896;MovementAccelerator2Ability;True;2;a5000028;a5000028;a6000028;671089045;25;0;False;0;0
324;-2147151872;CounterUpgrade1Ability;True;2;a5000028;a5000028;a6000028;671090692;100;0;False;0;0
325;-2147150848;RestoreRSIAbility;True;8;a5000028;a5000028;a6000028;0;0;0;False;0;0
326;-2147149824;RevitalizeRSIAbility;True;4;a5000028;a5000028;a6000028;0;0;0;False;0;0
327;-2147148800;AvoidanceAbility;True;2;a5000028;a5000028;a6000028;0;0;0;False;0;0
328;-2147147776;CodeBranchingAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
329;-2147146752;LogicBlast6Ability;True;2;a5000028;a5000028;a6000028;671089089;0;0;False;0;0
330;-2147145728;LogicBarrageAbility;True;2;a5000028;a5000028;a6000028;671091202;0;0;False;0;0
331;-2147144704;LogicCannon2Ability;True;8;a5000028;a5000028;a6000028;671089065;0;0;False;0;0
332;-2147143680;EmergencyRepairs2Ability;True;4;a5000028;a5000028;a6000028;671091177;76;0;False;0;0
333;-2147142656;Stun2Ability;True;2;a5000028;a5000028;a6000028;671090952;0;0;False;0;671091266
334;-2147141632;BallistaAbility;False;0;a5000028;a5000028;a6000028;0;5;0;False;0;0
335;-2147140608;ArtilleristAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
336;-2147139584;LogicBomb2Ability;True;4;a5000028;a5000028;a6000028;671089079;0;0;False;0;671091267
337;-2147138560;LogicBomb3Ability;True;4;a5000028;a5000028;a6000028;671091213;0;0;False;0;671091267
338;-2147137536;MasterKnifeThrowerAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
339;-2147136512;DeadlyAimAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
340;-2147135488;ThroatCuttingThrowAbility;True;1,5;a5000028;a5000028;a6000028;0;0;0;False;0;0
341;-2147134464;SeverArteryAbility;True;4;a5000028;a5000028;a6000028;0;0;0;False;0;0
342;-2147133440;ViralTransmissionAbility;False;0;a5000028;a5000028;a6000028;0;0;32767;False;0;0
343;-2147132416;Miasma2Ability;True;2;a5000028;a5000028;a6000028;671089057;-21;0;False;0;671091266
344;-2147131392;CombatHackingAbility;True;2;a5000028;a5000028;a6000028;671088841;20;0;False;0;0
345;-2147130368;RangeBoosterAbility;False;0;a5000028;a5000028;a6000028;671088976;12;0;False;0;0
346;-2147129344;DedicatedCodeAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
347;-2147128320;SubduingThrowAbility;True;1,5;a5000028;a5000028;a6000028;0;0;0;False;0;0
348;-2147127296;StaggeringThrowAbility;True;2;a5000028;a5000028;a6000028;0;0;0;False;0;0
349;-2147126272;HostileProgrammingAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
350;-2147125248;CodeInfection1Ability;True;2;a5000028;a5000028;a6000028;671088788;100;0;False;0;0
351;-2147124224;CodeInfection2Ability;True;2;a5000028;a5000028;a6000028;671088789;129;0;False;0;0
352;-2147123200;FreezeSystem2Ability;True;2;a5000028;a5000028;a6000028;671090582;0;0;False;0;671091266
353;-2147122176;InfectArea1Ability;True;2;a5000028;a5000028;a6000028;671089127;94;0;False;0;671091267
354;-2147121152;DestroyResolve1Ability;True;2;a5000028;a5000028;a6000028;671090708;-50;0;False;0;0
355;-2147120128;VectorAbility;True;2;a5000028;a5000028;a6000028;671088866;-35;0;False;0;0
356;-2147119104;HowitzerAbility;False;0;a5000028;a5000028;a6000028;0;5;0;False;0;0
357;-2147118080;LogicBomb4Ability;True;4;a5000028;a5000028;a6000028;671089080;0;0;False;0;671091267
358;-2147117056;CodeShieldAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
359;-2147116032;CodeNukeAbility;True;4;a5000028;a5000028;a6000028;671091217;0;0;False;0;671091267
360;-2147115008;InsidiousCodeAbility;True;4;a5000028;a5000028;a6000028;671089115;-100;0;False;0;671091266
361;-2147113984;FumbleFieldAbility;True;2;a5000028;a5000028;a6000028;671089183;-27;0;False;0;671091266
362;-2147112960;WhiteNoiseAbility;True;2;a5000028;a5000028;a6000028;671088853;0;0;False;0;671091266
363;-2147111936;ImprovedInvisibilityAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
364;-2147110912;SmokeBombAbility;True;1,5;a5000028;a5000028;a6000028;0;0;0;False;0;671090546
365;-2147109888;GhostStrikeAbility;True;1,5;a5000028;a5000028;a6000028;671090571;29;0;False;0;0
366;-2147108864;ImpartInvisibilityAbility;True;1,5;a5000028;a5000028;a6000028;0;0;0;False;0;0
367;-2147107840;MasterShadowAbility;False;0;a5000028;a5000028;a6000028;0;5;0;False;0;0
368;-2147106816;VanishAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
369;-2147105792;CorpsmanAbility;False;0;a5000028;a5000028;a6000028;0;1;0;False;0;0
370;-2147104768;DedicationAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
371;-2147103744;GroupRepairs3Ability;True;4;a5000028;a5000028;a6000028;671091254;20;0;False;0;671091265
372;-2147102720;GroupRepairs4Ability;True;4;a5000028;a5000028;a6000028;671090996;18;0;False;0;671091265
373;-2147101696;CombatTrainingAbility;True;4;a5000028;a5000028;a6000028;2952790080;0;0;False;0;0
374;-2147100672;WeaponsBoostAbility;True;4;a5000028;a5000028;a6000028;671088857;0;0;False;0;0
375;-2147099648;ReviveRSIAbility;True;6;a5000028;a5000028;a6000028;0;0;0;False;0;0
376;-2147098624;AdvancedDamageResistanceAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
377;-2147097600;CancelUpgrade1Ability;True;2;a5000028;a5000028;a6000028;671088767;100;0;False;0;0
378;-2147096576;DeflectVirus1Ability;True;2;a5000028;a5000028;a6000028;671090720;7;0;False;0;0
379;-2147095552;SweepParty1Ability;True;2;a5000028;a5000028;a6000028;671088890;20;0;False;0;671091263
380;-2147094528;DeflectBullets1Ability;True;2;a5000028;a5000028;a6000028;671090724;692;0;False;0;0
381;-2147093504;GroupHeal1Ability;True;4;a5000028;a5000028;a6000028;671090984;0;0;False;0;671091265
382;-2147092480;RecallTeamMemberAbility;True;2;a5000028;a5000028;a6000028;0;0;0;False;0;0
383;-2147091456;ForceEnhancerAbility;True;2;a5000028;a5000028;a6000028;671091050;42;0;False;0;0
384;-2147090432;DisruptConnectionAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
385;-2147089408;SneakAttackDivingFrankAbility;False;0;a5000028;a5000028;a6000028;0;164;0;False;0;0
386;-2147088384;SneakAttackFreeJointsAbility;False;0;a5000028;a5000028;a6000028;0;92;0;False;0;0
387;-2147087360;SneakAttackBullDogAbility;False;0;a5000028;a5000028;a6000028;0;75;0;False;0;0
388;-2147086336;SneakAttackRevBullDogAbility;False;0;a5000028;a5000028;a6000028;0;56;0;False;0;0
389;-2147085312;MasterAssassinAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
390;-2147084288;SkriptKiddieAbility;False;0;a5000028;a5000028;a6000028;0;2;0;False;0;0
391;-2147083264;EffectiveCodeAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
392;-2147082240;CodeRot1Ability;True;2;a5000028;a5000028;a6000028;671088813;-39;0;False;0;0
393;-2147081216;CodeStop1Ability;True;2;a5000028;a5000028;a6000028;671088825;0;0;False;0;0
394;-2147080192;Overheat2Ability;True;2;a5000028;a5000028;a6000028;671089024;-52;0;False;0;0
395;-2147079168;BufferOverflow1Ability;True;2;a5000028;a5000028;a6000028;671090932;80;0;False;0;0
396;-2147078144;CrashAbility;True;4;a5000028;a5000028;a6000028;671091169;0;0;False;0;0
397;-2147077120;GameMasterAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
398;-2147076096;RepelInfectionAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
399;-2147075072;ZoneOfPowerlessnessAbility;True;2;a5000028;a5000028;a6000028;671088849;0;0;False;0;671091266
400;-2147074048;PlagueZone1Ability;True;2;a5000028;a5000028;a6000028;671088990;59;0;False;0;671091267
401;-2147073024;InefficiencyField1Ability;True;2;a5000028;a5000028;a6000028;671089119;-20;0;False;0;671091266
402;-2147072000;BottleneckFieldAbility;True;2;a5000028;a5000028;a6000028;671088763;-125;0;False;0;671091266
403;-2147070976;DisruptionFieldAbility;True;2;a5000028;a5000028;a6000028;671090649;-50;0;False;0;671091266
404;-2147069952;DespoilerAbility;True;6;a5000028;a5000028;a6000028;671090716;-14;0;False;0;671091266
405;-2147068928;AikidoRedirectionAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
406;-2147067904;KiBurstAbility;True;1;a5000028;a5000028;a6000028;671090426;23;0;False;0;671091267
407;-2147066880;PunchReversalAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
408;-2147065856;AbilityTestAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
409;-2147064832;ClearMindAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
410;-2147063808;AikidoGrandmasterAbility;False;0;a5000028;a5000028;a6000028;0;5;0;False;0;0
411;-2147062784;AerialTakedownAbility;False;0;a5000028;a5000028;a6000028;0;40;0;False;0;0
412;-2147061760;TomoNageAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
413;-2147060736;RestoreHealth6Ability;True;2;a5000028;a5000028;a6000028;671088933;0;0;False;0;0
414;-2147059712;ExtremeHealingAbility;True;2;a5000028;a5000028;a6000028;671091246;0;0;False;0;0
415;-2147058688;HarmfulCode3Ability;True;4;a5000028;a5000028;a6000028;671089144;0;0;False;0;0
416;-2147057664;RejuvenateRSIAbility;True;2;a5000028;a5000028;a6000028;0;0;0;False;0;0
417;-2147056640;UpgradeHealthAbility;True;2;a5000028;a5000028;a6000028;671088874;0;0;False;0;0
418;-2147055616;PhysicianAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
419;-2147054592;BolsterHealth3Ability;True;4;a5000028;a5000028;a6000028;671088753;0;0;False;0;0
420;-2147053568;DeleteUpgrade2Ability;True;4;a5000028;a5000028;a6000028;671090697;0;0;False;0;0
421;-2147052544;EnhancedDodgeAbility;True;4;a5000028;a5000028;a6000028;671090633;0;0;False;0;0
422;-2147051520;EnhancedPotencyAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
423;-2147050496;MovementAccelerator3Ability;True;2;a5000028;a5000028;a6000028;671089049;45;0;False;0;0
424;-2147049472;NegativeConditionSweep2Ability;True;2;a5000028;a5000028;a6000028;671089037;35;0;False;0;0
425;-2147048448;UpgradeMasterAbility;False;0;a5000028;a5000028;a6000028;0;5;0;False;0;0
426;-2147047424;KungFuGrandmasterAbility;False;0;a5000028;a5000028;a6000028;0;1;0;False;0;0
427;-2147046400;TripleFrontKickAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
428;-2147045376;SuicidalButterflyAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
429;-2147044352;ExtremeFallingKickAbility;False;0;a5000028;a5000028;a6000028;0;4;0;False;0;0
430;-2147043328;WoodenDummyDrillAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
431;-2147042304;KungFuPerfectionAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
432;-2147041280;NPCKilledOnlyByHolyWaterAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
433;-2147040256;TotalDedicationAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
434;-2147039232;GroupRepairs5Ability;True;4;a5000028;a5000028;a6000028;671091258;32;0;False;0;671091265
435;-2147038208;GroupRepairs6Ability;True;4;a5000028;a5000028;a6000028;671091000;30;0;False;0;671091265
436;-2147037184;ViralShieldingAbility;True;8;a5000028;a5000028;a6000028;671088862;0;0;False;0;671091263
437;-2147036160;PanickedHealAbility;False;0;a5000028;a5000028;a6000028;671091076;0;0;False;0;671091265
438;-2147035136;RenewRSIAbility;True;2;a5000028;a5000028;a6000028;0;0;0;False;0;0
439;-2147034112;TraumaSurgeonAbility;False;0;a5000028;a5000028;a6000028;0;5;0;False;0;0
440;-2147033088;ExpertRiflemanAbility;False;0;a5000028;a5000028;a6000028;0;5;0;False;0;0
441;-2147032064;RifleMasteryAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
442;-2147031040;SteadyAimAbility;False;0;a5000028;a5000028;a6000028;671091194;20;0;False;0;0
443;-2147030016;NPCAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
444;-2147028992;NPCBoostUnderlingsAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
445;-2147027968;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
446;-2147026944;NPCBloodDrinkAbility;False;0;a5000028;a5000028;a6000028;0;1;0;False;0;0
447;-2147025920;NPCHealthRegenLowAbility;False;0;a5000028;a5000028;a6000028;0;50;0;False;0;0
448;-2147024896;NPCTwinRazor2Ability;False;0;a5000028;a5000028;a6000028;0;150;0;False;0;0
449;-2147023872;NPCPounceAbility;False;0;a5000028;a5000028;a6000028;0;1;0;False;0;0
450;-2147022848;CripplingShotAbility;True;2;a5000028;a5000028;a6000028;0;-75;0;False;0;0
451;-2147021824;NPCTwinRazorAbility;False;0;a5000028;a5000028;a6000028;0;150;0;False;0;0
452;-2147020800;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
453;-2147019776;RifleButtSmashAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
454;-2147018752;DeadlyShotAbility;True;2;a5000028;a5000028;a6000028;0;4;0;False;0;0
455;-2147017728;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
456;-2147016704;NPCFeralScentAbility;False;0;a5000028;a5000028;a6000028;0;32767;0;False;0;0
457;-2147015680;NPCHealthRegenMediumAbility;False;0;a5000028;a5000028;a6000028;0;100;0;False;0;0
458;-2147014656;NPCHealthRegenHighAbility;False;0;a5000028;a5000028;a6000028;0;200;0;False;0;0
459;-2147013632;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
460;-2147012608;NPCImmortalAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
461;-2147011584;InfectionImmunityAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
462;-2147010560;EnrageFoesAbility;True;2;a5000028;a5000028;a6000028;0;0;0;False;0;671091266
463;-2147009536;NPCKilledOnlyBySilverAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
464;-2147008512;NPCKilledOnlyByWoodAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
465;-2147007488;UILag2Ability;True;2;a5000028;a5000028;a6000028;671088883;-20;0;False;0;671091266
466;-2147006464;PlagueZone2Ability;True;2;a5000028;a5000028;a6000028;671088994;97;0;False;0;671091267
467;-2147005440;InefficiencyField2Ability;True;4;a5000028;a5000028;a6000028;671089123;-30;0;False;0;671091266
468;-2147004416;DevastationFieldAbility;True;8;a5000028;a5000028;a6000028;671090691;6;0;False;0;671091267
469;-2147003392;DestroyerAbility;False;0;a5000028;a5000028;a6000028;0;5;0;False;0;0
470;-2147002368;RavagerAbility;False;0;a5000028;a5000028;a6000028;0;5;0;False;0;0
471;-2147001344;AttackProgrammingAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
472;-2147000320;CodeInfection3Ability;True;2;a5000028;a5000028;a6000028;671088790;171;0;False;0;0
473;-2146999296;FreezeSystem3Ability;True;2;a5000028;a5000028;a6000028;671090586;0;0;False;0;671091266
474;-2146998272;CodeInfection4Ability;True;2;a5000028;a5000028;a6000028;671088791;214;0;False;0;0
475;-2146997248;InfectArea2Ability;True;2;a5000028;a5000028;a6000028;671089131;144;0;False;0;671091267
476;-2146996224;DestroyHealthAbility;True;2;a5000028;a5000028;a6000028;671090712;-20;0;False;0;0
477;-2146995200;EfficientCodeAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
478;-2146994176;CodeFluxAbility;True;2;86000028;f3070028;84000028;671088775;-100;0;False;0;0
479;-2146993152;FreezeArea2Ability;True;2;a5000028;a5000028;a6000028;671090597;0;0;False;0;671091266
480;-2146992128;CombatShutdownAbility;True;4;a5000028;a5000028;a6000028;671088845;-61;0;False;0;0
481;-2146991104;BufferOverflow2Ability;True;2;a5000028;a5000028;a6000028;671090933;150;0;False;0;0
482;-2146990080;CodeShockAbility;True;4;a5000028;a5000028;a6000028;671088821;0;0;False;0;0
483;-2146989056;NetworkAttackerAbility;False;0;a5000028;a5000028;a6000028;0;5;0;False;0;0
484;-2146988032;SupremeDamageResistanceAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
485;-2146987008;CombatAura2Ability;False;0;a5000028;a5000028;a6000028;671088830;15;0;False;0;0
486;-2146985984;RecallMissionTeamAbility;True;2;a5000028;a5000028;a6000028;0;0;0;False;0;0
487;-2146984960;SweepParty2Ability;True;2;a5000028;a5000028;a6000028;671088894;30;0;False;0;671091263
